hospital_id,datetime_hour,er_occupancy,staffing_level,avg_wait_time_last_hour,patients_left_without_being_seen_last_hour
H01,2024-01-25 05:00,32,15.0,87,2
H01,2024-01-25 06:00,34,,64,1
H01,2024-01-25 07:00,12,24.0,98,2
H01,2024-01-25 08:00,6,10.0,99,2
H01,2024-01-25 09:00,20,11.0,58,0
H01,2024-01-25 10:00,38,17.0,92,1
H01,2024-01-25 11:00,30,19.0,68,1
H01,2024-01-25 12:00,26,8.0,99,1
H01,2024-01-25 13:00,8,20.0,41,1
H01,2024-01-25 14:00,53,12.0,68,1
H01,2024-01-25 15:00,5,23.0,63,0
H01,2024-01-25 16:00,37,20.0,62,1
H01,2024-01-25 17:00,27,10.0,31,1
H01,2024-01-25 18:00,37,13.0,91,0
H01,2024-01-25 19:00,43,10.0,45,0
H01,2024-01-25 20:00,45,,24,1
H01,2024-01-25 21:00,9,17.0,20,1
H01,2024-01-25 22:00,35,13.0,72,2
H01,2024-01-25 23:00,25,24.0,113,0
H01,2024-01-26 00:00,55,17.0,98,2
H01,2024-01-26 01:00,30,18.0,88,0
H01,2024-01-26 02:00,54,21.0,78,1
H01,2024-01-26 03:00,58,14.0,33,2
H01,2024-01-26 04:00,14,17.0,66,2
H01,2024-01-26 05:00,59,10.0,60,2
H01,2024-01-26 06:00,44,10.0,81,0
H01,2024-01-26 07:00,20,17.0,92,2
H01,2024-01-26 08:00,13,19.0,105,0
H01,2024-01-26 09:00,44,15.0,73,0
H01,2024-01-26 10:00,46,19.0,62,2
H01,2024-01-26 11:00,12,9.0,111,2
H01,2024-01-26 12:00,28,10.0,112,1
H01,2024-01-26 13:00,59,18.0,55,0
H01,2024-01-26 14:00,56,11.0,55,2
H01,2024-01-26 15:00,47,17.0,82,0
H01,2024-01-26 16:00,34,16.0,64,1
H01,2024-01-26 17:00,16,19.0,91,1
H01,2024-01-26 18:00,34,10.0,60,1
H01,2024-01-26 19:00,18,11.0,65,1
H01,2024-01-26 20:00,50,12.0,59,2
H01,2024-01-26 21:00,46,21.0,118,0
H01,2024-01-26 22:00,42,15.0,99,1
H01,2024-01-26 23:00,43,9.0,77,0
H01,2024-01-27 00:00,46,13.0,81,1
H01,2024-01-27 01:00,12,12.0,57,0
H01,2024-01-27 02:00,24,9.0,91,2
H01,2024-01-27 03:00,36,10.0,51,0
H01,2024-01-27 04:00,51,23.0,68,0
H01,2024-01-27 05:00,46,12.0,63,1
H01,2024-01-27 06:00,52,20.0,102,2
H01,2024-01-27 07:00,15,15.0,74,1
H01,2024-01-27 08:00,23,7.0,89,1
H01,2024-01-27 09:00,40,23.0,117,0
H01,2024-01-27 10:00,8,20.0,86,2
H01,2024-01-27 11:00,9,10.0,54,2
H01,2024-01-27 12:00,58,9.0,119,2
H01,2024-01-27 13:00,52,12.0,70,2
H01,2024-01-27 14:00,8,20.0,108,2
H01,2024-01-27 15:00,59,15.0,104,2
H01,2024-01-27 16:00,54,15.0,25,0
H01,2024-01-27 17:00,44,5.0,102,1
H01,2024-01-27 18:00,37,24.0,97,2
H01,2024-01-27 19:00,34,18.0,51,1
H01,2024-01-27 20:00,21,22.0,53,1
H01,2024-01-27 21:00,51,23.0,65,2
H01,2024-01-27 22:00,6,16.0,72,1
H01,2024-01-27 23:00,13,14.0,60,1
H01,2024-01-28 00:00,17,7.0,96,0
H01,2024-01-28 01:00,15,16.0,103,0
H01,2024-01-28 02:00,37,16.0,24,0
H01,2024-01-28 03:00,7,24.0,46,0
H01,2024-01-28 04:00,23,23.0,25,2
H01,2024-01-28 05:00,29,10.0,84,0
H01,2024-01-28 06:00,30,15.0,93,0
H01,2024-01-28 07:00,8,15.0,23,0
H01,2024-01-28 08:00,57,7.0,62,0
H01,2024-01-28 09:00,57,14.0,58,2
H01,2024-01-28 10:00,12,10.0,99,2
H01,2024-01-28 11:00,31,21.0,105,0
H01,2024-01-28 12:00,36,17.0,53,0
H01,2024-01-28 13:00,21,14.0,73,2
H01,2024-01-28 14:00,38,18.0,108,1
H01,2024-01-28 15:00,40,6.0,28,2
H01,2024-01-28 16:00,40,19.0,46,0
H01,2024-01-28 17:00,37,10.0,107,2
H01,2024-01-28 18:00,26,11.0,115,0
H01,2024-01-28 19:00,35,19.0,33,1
H01,2024-01-28 20:00,49,5.0,107,2
H01,2024-01-28 21:00,44,13.0,100,0
H01,2024-01-28 22:00,10,22.0,53,2
H01,2024-01-28 23:00,58,13.0,92,1
H01,2024-01-29 00:00,37,13.0,91,1
H01,2024-01-29 01:00,58,7.0,112,0
H01,2024-01-29 02:00,29,11.0,113,1
H01,2024-01-29 03:00,11,23.0,33,0
H01,2024-01-29 04:00,42,24.0,101,0
H01,2024-01-29 05:00,51,7.0,86,0
H01,2024-01-29 06:00,55,16.0,85,1
H01,2024-01-29 07:00,15,12.0,33,1
H01,2024-01-29 08:00,17,9.0,90,0
H01,2024-01-29 09:00,49,17.0,99,1
H01,2024-01-29 10:00,36,5.0,21,2
H01,2024-01-29 11:00,41,5.0,99,0
H01,2024-01-29 12:00,9,15.0,82,1
H01,2024-01-29 13:00,5,12.0,45,0
H01,2024-01-29 14:00,46,15.0,55,2
H01,2024-01-29 15:00,30,16.0,42,2
H01,2024-01-29 16:00,55,21.0,52,0
H01,2024-01-29 17:00,56,21.0,62,2
H01,2024-01-29 18:00,18,15.0,107,2
H01,2024-01-29 19:00,16,22.0,110,1
H01,2024-01-29 20:00,43,11.0,26,1
H01,2024-01-29 21:00,46,17.0,22,1
H01,2024-01-29 22:00,36,19.0,58,1
H01,2024-01-29 23:00,5,10.0,46,2
H01,2024-01-30 00:00,46,5.0,98,0
H01,2024-01-30 01:00,38,,116,2
H01,2024-01-30 02:00,20,14.0,31,0
H01,2024-01-30 03:00,19,19.0,20,2
H01,2024-01-30 04:00,52,5.0,94,2
H01,2024-01-30 05:00,6,7.0,45,0
H01,2024-01-30 06:00,33,6.0,81,0
H01,2024-01-30 07:00,10,10.0,28,2
H01,2024-01-30 08:00,40,17.0,76,1
H01,2024-01-30 09:00,7,19.0,73,2
H01,2024-01-30 10:00,11,20.0,58,1
H01,2024-01-30 11:00,42,22.0,97,2
H01,2024-01-30 12:00,45,17.0,68,0
H01,2024-01-30 13:00,26,13.0,86,1
H01,2024-01-30 14:00,52,17.0,61,1
H01,2024-01-30 15:00,43,6.0,97,1
H01,2024-01-30 16:00,40,21.0,81,0
H01,2024-01-30 17:00,46,21.0,46,2
H01,2024-01-30 18:00,14,20.0,91,0
H01,2024-01-30 19:00,57,6.0,58,0
H01,2024-01-30 20:00,34,21.0,81,1
H01,2024-01-30 21:00,25,14.0,82,1
H01,2024-01-30 22:00,46,24.0,23,2
H01,2024-01-30 23:00,9,14.0,27,2
H01,2024-01-31 00:00,48,14.0,58,0
H01,2024-01-31 01:00,22,19.0,60,0
H01,2024-01-31 02:00,28,11.0,27,0
H01,2024-01-31 03:00,46,12.0,78,0
H01,2024-01-31 04:00,7,8.0,61,1
H01,2024-01-31 05:00,51,14.0,57,0
H01,2024-01-31 06:00,27,20.0,31,0
H01,2024-01-31 07:00,30,13.0,111,1
H01,2024-01-31 08:00,29,19.0,114,2
H01,2024-01-31 09:00,36,,43,0
H01,2024-01-31 10:00,11,15.0,59,1
H01,2024-01-31 11:00,7,,114,2
H01,2024-01-31 12:00,29,17.0,84,1
H01,2024-01-31 13:00,13,13.0,56,0
H01,2024-01-31 14:00,19,19.0,106,1
H01,2024-01-31 15:00,37,16.0,117,0
H01,2024-01-31 16:00,31,8.0,89,2
H01,2024-01-31 17:00,21,23.0,99,2
H01,2024-01-31 18:00,40,18.0,103,2
H01,2024-01-31 19:00,39,17.0,91,2
H01,2024-01-31 20:00,36,15.0,51,0
H01,2024-01-31 21:00,14,22.0,78,2
H01,2024-01-31 22:00,8,7.0,56,1
H01,2024-01-31 23:00,45,20.0,59,0
H01,2024-02-01 00:00,15,8.0,117,1
H01,2024-02-01 01:00,57,14.0,108,0
H01,2024-02-01 02:00,50,15.0,24,2
H01,2024-02-01 03:00,35,21.0,64,2
H01,2024-02-01 04:00,13,,65,2
H01,2024-02-01 05:00,21,22.0,68,2
H01,2024-02-01 06:00,7,16.0,107,1
H01,2024-02-01 07:00,57,14.0,63,0
H01,2024-02-01 08:00,20,13.0,28,1
H01,2024-02-01 09:00,57,23.0,84,0
H01,2024-02-01 10:00,11,9.0,56,1
H01,2024-02-01 11:00,56,9.0,39,1
H01,2024-02-01 12:00,8,18.0,89,0
H01,2024-02-01 13:00,29,23.0,74,2
H01,2024-02-01 14:00,36,18.0,44,0
H01,2024-02-01 15:00,49,24.0,69,1
H01,2024-02-01 16:00,51,18.0,89,1
H01,2024-02-01 17:00,8,15.0,27,2
H01,2024-02-01 18:00,46,,35,2
H01,2024-02-01 19:00,37,13.0,62,2
H01,2024-02-01 20:00,25,,70,1
H01,2024-02-01 21:00,33,20.0,35,2
H01,2024-02-01 22:00,50,11.0,47,1
H01,2024-02-01 23:00,26,18.0,109,2
H01,2024-02-02 00:00,42,6.0,28,2
H01,2024-02-02 01:00,37,15.0,95,2
H01,2024-02-02 02:00,33,22.0,104,1
H01,2024-02-02 03:00,9,20.0,71,2
H01,2024-02-02 04:00,59,14.0,45,0
H01,2024-02-02 05:00,53,5.0,109,2
H01,2024-02-02 06:00,47,11.0,106,1
H01,2024-02-02 07:00,38,9.0,106,0
H01,2024-02-02 08:00,24,5.0,42,1
H01,2024-02-02 09:00,21,20.0,70,0
H01,2024-02-02 10:00,28,22.0,48,0
H01,2024-02-02 11:00,46,8.0,64,0
H01,2024-02-02 12:00,20,13.0,105,0
H01,2024-02-02 13:00,58,17.0,115,0
H01,2024-02-02 14:00,10,12.0,97,2
H01,2024-02-02 15:00,5,9.0,84,2
H01,2024-02-02 16:00,57,17.0,81,2
H01,2024-02-02 17:00,12,11.0,119,0
H01,2024-02-02 18:00,8,13.0,77,1
H01,2024-02-02 19:00,43,11.0,46,1
H01,2024-02-02 20:00,27,16.0,29,2
H01,2024-02-02 21:00,56,11.0,21,1
H01,2024-02-02 22:00,50,7.0,103,1
H01,2024-02-02 23:00,59,5.0,97,1
H01,2024-02-03 00:00,23,12.0,27,2
H01,2024-02-03 01:00,22,9.0,74,2
H01,2024-02-03 02:00,55,22.0,91,2
H01,2024-02-03 03:00,53,8.0,38,1
H01,2024-02-03 04:00,30,8.0,34,2
H01,2024-02-03 05:00,45,24.0,81,1
H01,2024-02-03 06:00,35,17.0,20,2
H01,2024-02-03 07:00,25,18.0,88,1
H01,2024-02-03 08:00,11,17.0,118,2
H01,2024-02-03 09:00,47,23.0,58,0
H01,2024-02-03 10:00,26,22.0,74,2
H01,2024-02-03 11:00,37,12.0,33,1
H01,2024-02-03 12:00,19,6.0,63,2
H01,2024-02-03 13:00,57,12.0,85,0
H01,2024-02-03 14:00,46,14.0,114,0
H01,2024-02-03 15:00,43,24.0,68,2
H01,2024-02-03 16:00,5,23.0,108,2
H01,2024-02-03 17:00,58,8.0,116,0
H01,2024-02-03 18:00,55,11.0,36,0
H01,2024-02-03 19:00,12,19.0,89,0
H01,2024-02-03 20:00,25,24.0,71,1
H01,2024-02-03 21:00,36,11.0,70,2
H01,2024-02-03 22:00,48,23.0,106,1
H01,2024-02-03 23:00,21,12.0,101,0
H01,2024-02-04 00:00,49,18.0,88,0
H01,2024-02-04 01:00,49,18.0,114,2
H01,2024-02-04 02:00,57,11.0,28,0
H01,2024-02-04 03:00,26,16.0,24,0
H01,2024-02-04 04:00,45,8.0,55,1
H01,2024-02-04 05:00,26,17.0,95,1
H01,2024-02-04 06:00,11,16.0,40,1
H01,2024-02-04 07:00,47,17.0,47,0
H01,2024-02-04 08:00,45,23.0,100,0
H01,2024-02-04 09:00,56,20.0,56,1
H01,2024-02-04 10:00,22,17.0,74,1
H01,2024-02-04 11:00,34,9.0,69,2
H01,2024-02-04 12:00,31,10.0,79,0
H01,2024-02-04 13:00,12,13.0,90,1
H01,2024-02-04 14:00,52,20.0,31,0
H01,2024-02-04 15:00,29,24.0,81,1
H01,2024-02-04 16:00,37,22.0,108,1
H01,2024-02-04 17:00,23,12.0,73,1
H01,2024-02-04 18:00,39,19.0,76,1
H01,2024-02-04 19:00,7,22.0,62,1
H01,2024-02-04 20:00,9,20.0,104,2
H01,2024-02-04 21:00,18,10.0,54,1
H01,2024-02-04 22:00,30,22.0,90,2
H01,2024-02-04 23:00,57,8.0,105,2
H01,2024-02-05 00:00,47,22.0,26,0
H01,2024-02-05 01:00,22,24.0,45,1
H01,2024-02-05 02:00,5,22.0,60,0
H01,2024-02-05 03:00,24,16.0,53,2
H01,2024-02-05 04:00,7,23.0,32,1
H01,2024-02-05 05:00,22,19.0,100,0
H01,2024-02-05 06:00,24,8.0,34,1
H01,2024-02-05 07:00,22,19.0,62,1
H01,2024-02-05 08:00,5,22.0,35,1
H01,2024-02-05 09:00,33,16.0,115,0
H01,2024-02-05 10:00,32,10.0,50,2
H01,2024-02-05 11:00,52,17.0,101,2
H01,2024-02-05 12:00,15,8.0,86,0
H01,2024-02-05 13:00,32,5.0,30,0
H01,2024-02-05 14:00,38,6.0,67,0
H01,2024-02-05 15:00,19,7.0,92,1
H01,2024-02-05 16:00,47,22.0,32,0
H01,2024-02-05 17:00,57,16.0,48,2
H01,2024-02-05 18:00,40,18.0,37,2
H01,2024-02-05 19:00,5,,52,2
H01,2024-02-05 20:00,14,,105,0
H01,2024-02-05 21:00,58,18.0,118,0
H01,2024-02-05 22:00,33,5.0,50,2
H01,2024-02-05 23:00,49,12.0,20,2
H01,2024-02-06 00:00,42,11.0,113,2
H01,2024-02-06 01:00,14,23.0,75,1
H01,2024-02-06 02:00,29,7.0,57,0
H01,2024-02-06 03:00,12,15.0,62,0
H01,2024-02-06 04:00,54,22.0,44,2
H01,2024-02-06 05:00,50,5.0,76,1
H01,2024-02-06 06:00,28,8.0,29,0
H01,2024-02-06 07:00,37,15.0,117,1
H01,2024-02-06 08:00,18,15.0,93,1
H01,2024-02-06 09:00,24,9.0,103,1
H01,2024-02-06 10:00,41,11.0,62,0
H01,2024-02-06 11:00,38,11.0,60,1
H01,2024-02-06 12:00,22,9.0,110,0
H01,2024-02-06 13:00,23,20.0,109,0
H01,2024-02-06 14:00,41,16.0,111,0
H01,2024-02-06 15:00,31,14.0,80,1
H01,2024-02-06 16:00,23,5.0,46,2
H01,2024-02-06 17:00,12,24.0,54,2
H01,2024-02-06 18:00,16,6.0,68,0
H01,2024-02-06 19:00,24,24.0,103,2
H01,2024-02-06 20:00,49,23.0,30,2
H01,2024-02-06 21:00,48,15.0,53,1
H01,2024-02-06 22:00,8,6.0,94,1
H01,2024-02-06 23:00,55,15.0,83,0
H01,2024-02-07 00:00,21,16.0,47,1
H01,2024-02-07 01:00,30,21.0,24,1
H01,2024-02-07 02:00,44,23.0,119,1
H01,2024-02-07 03:00,11,21.0,31,0
H01,2024-02-07 04:00,42,7.0,89,0
H01,2024-02-07 05:00,24,21.0,85,0
H01,2024-02-07 06:00,31,14.0,25,2
H01,2024-02-07 07:00,34,17.0,65,0
H01,2024-02-07 08:00,41,19.0,109,2
H01,2024-02-07 09:00,16,7.0,23,2
H01,2024-02-07 10:00,10,17.0,76,2
H01,2024-02-07 11:00,22,,117,1
H01,2024-02-07 12:00,46,19.0,65,1
H01,2024-02-07 13:00,26,,104,1
H01,2024-02-07 14:00,32,16.0,36,2
H01,2024-02-07 15:00,20,17.0,24,0
H01,2024-02-07 16:00,58,17.0,56,0
H01,2024-02-07 17:00,35,14.0,31,0
H01,2024-02-07 18:00,32,9.0,55,2
H01,2024-02-07 19:00,45,9.0,113,1
H01,2024-02-07 20:00,12,8.0,59,0
H01,2024-02-07 21:00,7,10.0,117,1
H01,2024-02-07 22:00,39,18.0,58,1
H01,2024-02-07 23:00,26,24.0,108,1
H01,2024-02-08 00:00,38,5.0,25,2
H01,2024-02-08 01:00,58,16.0,104,2
H01,2024-02-08 02:00,50,22.0,99,1
H01,2024-02-08 03:00,42,24.0,36,1
H01,2024-02-08 04:00,31,13.0,73,0
H01,2024-02-08 05:00,31,7.0,28,2
H01,2024-02-08 06:00,37,5.0,65,1
H01,2024-02-08 07:00,54,17.0,104,0
H01,2024-02-08 08:00,37,20.0,24,2
H01,2024-02-08 09:00,31,8.0,70,2
H01,2024-02-08 10:00,57,13.0,89,2
H01,2024-02-08 11:00,38,19.0,71,1
H01,2024-02-08 12:00,40,23.0,43,2
H01,2024-02-08 13:00,38,18.0,54,1
H01,2024-02-08 14:00,26,19.0,88,2
H01,2024-02-08 15:00,57,18.0,106,2
H01,2024-02-08 16:00,51,12.0,84,0
H01,2024-02-08 17:00,13,20.0,53,0
H01,2024-02-08 18:00,44,14.0,61,2
H01,2024-02-08 19:00,51,14.0,35,1
H01,2024-02-08 20:00,49,15.0,63,2
H01,2024-02-08 21:00,14,13.0,49,2
H01,2024-02-08 22:00,9,22.0,57,2
H01,2024-02-08 23:00,58,17.0,27,0
H01,2024-02-09 00:00,19,16.0,55,0
H01,2024-02-09 01:00,33,15.0,54,1
H01,2024-02-09 02:00,46,19.0,104,0
H01,2024-02-09 03:00,18,12.0,112,1
H01,2024-02-09 04:00,5,11.0,113,0
H01,2024-02-09 05:00,29,15.0,89,1
H01,2024-02-09 06:00,42,8.0,111,2
H01,2024-02-09 07:00,40,17.0,98,0
H01,2024-02-09 08:00,29,8.0,40,1
H01,2024-02-09 09:00,29,6.0,116,1
H01,2024-02-09 10:00,7,14.0,64,1
H01,2024-02-09 11:00,19,18.0,50,1
H01,2024-02-09 12:00,27,17.0,104,0
H01,2024-02-09 13:00,11,10.0,113,0
H01,2024-02-09 14:00,20,5.0,86,2
H01,2024-02-09 15:00,36,9.0,57,1
H01,2024-02-09 16:00,41,21.0,27,1
H01,2024-02-09 17:00,15,17.0,111,2
H01,2024-02-09 18:00,54,10.0,58,0
H01,2024-02-09 19:00,38,8.0,110,1
H01,2024-02-09 20:00,27,15.0,66,0
H01,2024-02-09 21:00,46,13.0,96,0
H01,2024-02-09 22:00,33,8.0,107,1
H01,2024-02-09 23:00,29,5.0,108,0
H01,2024-02-10 00:00,49,22.0,97,1
H01,2024-02-10 01:00,7,9.0,57,2
H01,2024-02-10 02:00,53,,119,1
H01,2024-02-10 03:00,30,15.0,65,2
H01,2024-02-10 04:00,29,12.0,49,1
H01,2024-02-10 05:00,53,11.0,102,2
H01,2024-02-10 06:00,6,15.0,21,0
H01,2024-02-10 07:00,36,23.0,66,2
H01,2024-02-10 08:00,54,24.0,89,1
H01,2024-02-10 09:00,54,9.0,116,2
H01,2024-02-10 10:00,34,23.0,93,1
H01,2024-02-10 11:00,11,22.0,34,0
H01,2024-02-10 12:00,10,15.0,100,2
H01,2024-02-10 13:00,58,15.0,73,0
H01,2024-02-10 14:00,29,23.0,34,1
H01,2024-02-10 15:00,49,14.0,84,0
H01,2024-02-10 16:00,32,9.0,68,0
H01,2024-02-10 17:00,29,19.0,56,1
H01,2024-02-10 18:00,11,17.0,80,0
H01,2024-02-10 19:00,58,7.0,83,2
H01,2024-02-10 20:00,20,12.0,37,1
H01,2024-02-10 21:00,20,14.0,29,2
H01,2024-02-10 22:00,42,24.0,29,0
H01,2024-02-10 23:00,29,19.0,95,0
H01,2024-02-11 00:00,8,5.0,71,2
H01,2024-02-11 01:00,10,18.0,34,0
H01,2024-02-11 02:00,51,10.0,80,0
H01,2024-02-11 03:00,8,22.0,35,0
H01,2024-02-11 04:00,35,9.0,77,1
H01,2024-02-11 05:00,19,19.0,94,1
H01,2024-02-11 06:00,51,7.0,28,1
H01,2024-02-11 07:00,34,8.0,55,2
H01,2024-02-11 08:00,52,24.0,118,2
H01,2024-02-11 09:00,51,7.0,96,0
H01,2024-02-11 10:00,10,13.0,53,1
H01,2024-02-11 11:00,21,18.0,95,1
H01,2024-02-11 12:00,22,9.0,31,2
H01,2024-02-11 13:00,12,9.0,70,1
H01,2024-02-11 14:00,38,6.0,104,0
H01,2024-02-11 15:00,44,23.0,57,0
H01,2024-02-11 16:00,28,7.0,83,0
H01,2024-02-11 17:00,51,12.0,96,0
H01,2024-02-11 18:00,27,14.0,109,1
H01,2024-02-11 19:00,19,16.0,95,2
H01,2024-02-11 20:00,19,7.0,39,2
H01,2024-02-11 21:00,32,19.0,71,1
H01,2024-02-11 22:00,31,5.0,50,0
H01,2024-02-11 23:00,57,,95,1
H01,2024-02-12 00:00,6,24.0,66,0
H01,2024-02-12 01:00,50,14.0,107,2
H01,2024-02-12 02:00,36,11.0,48,2
H01,2024-02-12 03:00,13,14.0,24,2
H01,2024-02-12 04:00,54,20.0,66,0
H01,2024-02-12 05:00,6,18.0,75,1
H01,2024-02-12 06:00,16,14.0,25,1
H01,2024-02-12 07:00,21,,67,1
H01,2024-02-12 08:00,12,16.0,102,2
H01,2024-02-12 09:00,45,17.0,29,1
H01,2024-02-12 10:00,51,8.0,73,2
H01,2024-02-12 11:00,41,9.0,117,2
H01,2024-02-12 12:00,43,17.0,81,1
H01,2024-02-12 13:00,30,15.0,27,2
H01,2024-02-12 14:00,36,22.0,89,1
H01,2024-02-12 15:00,43,17.0,57,2
H01,2024-02-12 16:00,38,15.0,83,1
H01,2024-02-12 17:00,30,17.0,71,0
H01,2024-02-12 18:00,41,10.0,75,0
H01,2024-02-12 19:00,15,23.0,106,2
H01,2024-02-12 20:00,13,8.0,90,1
H01,2024-02-12 21:00,28,13.0,52,2
H01,2024-02-12 22:00,11,19.0,71,0
H01,2024-02-12 23:00,21,18.0,43,2
H01,2024-02-13 00:00,13,17.0,119,0
H01,2024-02-13 01:00,13,8.0,68,2
H01,2024-02-13 02:00,35,20.0,115,0
H01,2024-02-13 03:00,47,10.0,104,0
H01,2024-02-13 04:00,59,6.0,90,0
H01,2024-02-13 05:00,43,17.0,77,1
H01,2024-02-13 06:00,14,19.0,69,1
H01,2024-02-13 07:00,30,7.0,74,1
H01,2024-02-13 08:00,43,7.0,68,2
H01,2024-02-13 09:00,17,,113,0
H01,2024-02-13 10:00,11,13.0,54,2
H01,2024-02-13 11:00,22,23.0,44,0
H01,2024-02-13 12:00,7,19.0,25,1
H01,2024-02-13 13:00,37,19.0,117,0
H01,2024-02-13 14:00,42,,68,1
H01,2024-02-13 15:00,52,18.0,38,0
H01,2024-02-13 16:00,46,9.0,52,1
H01,2024-02-13 17:00,23,5.0,26,0
H01,2024-02-13 18:00,22,10.0,59,2
H01,2024-02-13 19:00,38,19.0,55,0
H01,2024-02-13 20:00,19,20.0,112,2
H01,2024-02-13 21:00,32,13.0,96,0
H01,2024-02-13 22:00,51,6.0,33,1
H01,2024-02-13 23:00,49,7.0,71,2
H01,2024-02-14 00:00,32,16.0,97,1
H01,2024-02-14 01:00,22,12.0,76,1
H01,2024-02-14 02:00,14,13.0,99,1
H01,2024-02-14 03:00,25,13.0,102,2
H01,2024-02-14 04:00,46,15.0,118,2
H01,2024-02-14 05:00,47,23.0,50,0
H01,2024-02-14 06:00,56,21.0,69,0
H01,2024-02-14 07:00,13,20.0,57,0
H01,2024-02-14 08:00,16,13.0,98,2
H01,2024-02-14 09:00,39,6.0,98,2
H01,2024-02-14 10:00,26,9.0,89,1
H01,2024-02-14 11:00,49,23.0,72,0
H01,2024-02-14 12:00,45,19.0,30,1
H01,2024-02-14 13:00,41,16.0,20,2
H01,2024-02-14 14:00,7,17.0,22,1
H01,2024-02-14 15:00,55,15.0,118,0
H01,2024-02-14 16:00,56,10.0,58,1
H01,2024-02-14 17:00,33,8.0,27,2
H01,2024-02-14 18:00,59,20.0,58,1
H01,2024-02-14 19:00,13,14.0,52,1
H01,2024-02-14 20:00,33,24.0,24,1
H01,2024-02-14 21:00,50,11.0,59,0
H01,2024-02-14 22:00,42,12.0,33,1
H01,2024-02-14 23:00,44,15.0,56,2
H01,2024-02-15 00:00,44,9.0,72,1
H01,2024-02-15 01:00,8,5.0,52,0
H01,2024-02-15 02:00,51,23.0,98,2
H01,2024-02-15 03:00,53,10.0,28,1
H01,2024-02-15 04:00,55,17.0,29,1
H01,2024-02-15 05:00,34,23.0,35,2
H01,2024-02-15 06:00,22,14.0,42,2
H01,2024-02-15 07:00,57,21.0,102,1
H01,2024-02-15 08:00,28,21.0,109,0
H01,2024-02-15 09:00,6,20.0,48,2
H01,2024-02-15 10:00,56,15.0,51,2
H01,2024-02-15 11:00,27,13.0,81,2
H01,2024-02-15 12:00,13,21.0,87,0
H01,2024-02-15 13:00,5,5.0,45,0
H01,2024-02-15 14:00,53,17.0,67,1
H01,2024-02-15 15:00,14,9.0,47,0
H01,2024-02-15 16:00,31,13.0,106,1
H01,2024-02-15 17:00,41,,105,1
H01,2024-02-15 18:00,45,14.0,93,0
H01,2024-02-15 19:00,43,9.0,21,2
H01,2024-02-15 20:00,28,12.0,62,0
H01,2024-02-15 21:00,10,12.0,74,0
H01,2024-02-15 22:00,5,13.0,98,2
H01,2024-02-15 23:00,26,12.0,25,2
H01,2024-02-16 00:00,16,21.0,25,0
H01,2024-02-16 01:00,51,18.0,69,0
H01,2024-02-16 02:00,50,5.0,109,0
H01,2024-02-16 03:00,21,23.0,100,1
H01,2024-02-16 04:00,27,16.0,101,2
H01,2024-02-16 05:00,55,12.0,117,0
H01,2024-02-16 06:00,29,15.0,49,2
H01,2024-02-16 07:00,59,19.0,32,0
H01,2024-02-16 08:00,33,,104,2
H01,2024-02-16 09:00,53,14.0,60,1
H01,2024-02-16 10:00,8,7.0,105,0
H01,2024-02-16 11:00,11,11.0,54,2
H01,2024-02-16 12:00,13,14.0,84,2
H01,2024-02-16 13:00,8,5.0,110,1
H01,2024-02-16 14:00,16,24.0,104,2
H01,2024-02-16 15:00,26,7.0,98,1
H01,2024-02-16 16:00,42,5.0,59,0
H01,2024-02-16 17:00,11,20.0,52,0
H01,2024-02-16 18:00,9,16.0,77,1
H01,2024-02-16 19:00,26,21.0,71,0
H01,2024-02-16 20:00,20,,50,2
H01,2024-02-16 21:00,10,20.0,91,2
H01,2024-02-16 22:00,41,10.0,58,2
H01,2024-02-16 23:00,19,,29,0
H01,2024-02-17 00:00,34,8.0,83,1
H01,2024-02-17 01:00,51,5.0,87,2
H01,2024-02-17 02:00,28,12.0,95,1
H01,2024-02-17 03:00,36,17.0,46,2
H01,2024-02-17 04:00,32,20.0,51,2
H01,2024-02-17 05:00,12,10.0,47,0
H01,2024-02-17 06:00,43,6.0,68,1
H01,2024-02-17 07:00,25,23.0,97,0
H01,2024-02-17 08:00,12,13.0,52,2
H01,2024-02-17 09:00,48,10.0,40,1
H01,2024-02-17 10:00,58,18.0,23,2
H01,2024-02-17 11:00,25,5.0,91,1
H01,2024-02-17 12:00,34,23.0,114,2
H01,2024-02-17 13:00,55,24.0,40,2
H01,2024-02-17 14:00,22,10.0,21,1
H01,2024-02-17 15:00,43,21.0,48,0
H01,2024-02-17 16:00,8,18.0,71,2
H01,2024-02-17 17:00,57,17.0,44,0
H01,2024-02-17 18:00,38,14.0,49,2
H01,2024-02-17 19:00,36,11.0,64,0
H01,2024-02-17 20:00,49,14.0,62,0
H01,2024-02-17 21:00,38,9.0,119,0
H01,2024-02-17 22:00,39,23.0,98,1
H01,2024-02-17 23:00,14,12.0,43,1
H01,2024-02-18 00:00,47,18.0,101,2
H01,2024-02-18 01:00,26,11.0,103,0
H01,2024-02-18 02:00,57,23.0,101,1
H01,2024-02-18 03:00,16,11.0,75,0
H01,2024-02-18 04:00,28,7.0,27,2
H01,2024-02-18 05:00,42,5.0,29,1
H01,2024-02-18 06:00,55,9.0,108,1
H01,2024-02-18 07:00,22,16.0,63,2
H01,2024-02-18 08:00,13,15.0,40,1
H01,2024-02-18 09:00,10,16.0,58,2
H01,2024-02-18 10:00,45,22.0,34,1
H01,2024-02-18 11:00,20,8.0,35,0
